2020-11-13 14:43:48,051 [main] INFO  org.apache.iotdb.db.conf.IoTDBDescriptor:148 - Start to read config file file:sbin/../conf/iotdb-engine.properties 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-449] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-234] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-536 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-234] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-341] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-538 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-341] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-282] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-539 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-94] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-540 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-282] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,181 [pool-6-IoTDB-RPC-Client-thread-94] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-350] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-542 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-334] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-544 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-350] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-334] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-547 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-381] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-543 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-381] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-393] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-546 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-393] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-389] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-545 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-389] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-304] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-548 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-304] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-250] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-549 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-250] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-73] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-550 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-73] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-65] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-551 
2020-11-13 14:48:22,183 [pool-6-IoTDB-RPC-Client-thread-65] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-229] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-552 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-229] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-354] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-554 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-354] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-147] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-553 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-147] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-370] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-555 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-370] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-71] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-556 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-71] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-287] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-559 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-287] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-261] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-557 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-261] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-201] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-558 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-201] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-200] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-560 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-200] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-45] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-565 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-45] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-211] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-561 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-211] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-84] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-562 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-84] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-360] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-563 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-360] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-78] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-564 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-78] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-458] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-566 
2020-11-13 14:48:22,184 [pool-6-IoTDB-RPC-Client-thread-81] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-567 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-458] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-81] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-21] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-568 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-21] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-569 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-573 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-285] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-570 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-285] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-225] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-571 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-253] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-572 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-225] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-253] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-411] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-574 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-300] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-575 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-411] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-300] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-244] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-583 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-244] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-307] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-588 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-307] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-202] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-576 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-202] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-224] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-577 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-69] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-589 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-224] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-88] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-578 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-69] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-88] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-257] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-579 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-257] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-55] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-580 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-55] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-139] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-581 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-109] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-582 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-139] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-109] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-193] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-591 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-388] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-584 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-193] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-89] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-595 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-388] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-89] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-292] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-586 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-242] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-585 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-292] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-242] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-210] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-587 
2020-11-13 14:48:22,185 [pool-6-IoTDB-RPC-Client-thread-387] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-590 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-210] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-387] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-203] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-592 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-203] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-361] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-593 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-361] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-153] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-594 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-173] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-597 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-153] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-173] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-406] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-596 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-356] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-598 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-406] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-356] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-279] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-599 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-279] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-171] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-600 
2020-11-13 14:48:22,186 [pool-6-IoTDB-RPC-Client-thread-171] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-401] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-601 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-401] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-276] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-602 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-276] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-395] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-608 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-395] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-403] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-603 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-403] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-17] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-604 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-17] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-345] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-605 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-345] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-402] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-606 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-120] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-607 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-402] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-120] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-266] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-609 
2020-11-13 14:48:22,191 [pool-6-IoTDB-RPC-Client-thread-144] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-610 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-266] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-144] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-10] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-611 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-10] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-163] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-612 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-163] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-265] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-613 
2020-11-13 14:48:22,192 [pool-6-IoTDB-RPC-Client-thread-265] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-103] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-614 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-103] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-104] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-615 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-104] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-372] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-617 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-372] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-13] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-616 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-13] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-324] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-624 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-324] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-339] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-618 
